vid,birth,death,parentid,level,bindingAvidIni,bindingAvid,infection_no,distance_to_parent,distance_to_root, immK
12031,0,-11,11060,6,0.8,0.8,0,0,0.043482,0
12032,0,-11,11110,7,0.8,0.8,0,0,0.00186007,0
12033,0,-11,9054,5,0.8,0.8,0,0,0,0
12034,0,-11,10344,6,0.8,0.8,0,0,0.0267486,0
12035,0,-11,9978,7,0.8,0.8,0,0,0,0
12036,0,-11,10685,6,0.8,0.8,0,0.00343305,0.0669522,0
12037,0,-11,10248,10,0.8,0.8,0,0,0,0
12038,0,-11,10602,10,0.8,0.8,0,0,0.00261846,0
12039,0,-11,11245,6,0.8,0.8,0,0,0.00508965,0
12040,0,-11,9655,6,0.8,0.8,0,0,0.0267061,0
12041,0,-11,11255,4,0.8,0.8,0,0,0,0
12042,0,-11,10364,5,0.8,0.8,0,0.0177661,0.0177661,0
12043,0,-11,10195,6,0.8,0.8,0,0,0.0631821,0
12044,0,-11,11013,7,0.8,0.8,0,0,0.0160488,0
12045,0,-11,11148,4,0.8,0.8,0,0,0,0
12046,0,-11,8131,4,0.8,0.8,0,0,0.0130807,0
12047,0,-11,11342,7,0.8,0.8,0,0,0.0702891,0
12048,0,-11,10299,8,0.8,0.8,0,0,0.0149361,0
12049,0,-11,10063,5,0.8,0.8,0,0,0.0731477,0
12050,0,-11,10654,6,0.8,0.8,0,0,0.0732797,0
12051,0,-11,8900,4,0.8,0.8,0,0,0.0355032,0
12052,0,-11,10137,5,0.8,0.8,0,0,0.00867905,0
12053,0,-11,9991,4,0.8,0.8,0,0,0.00609803,0
12054,0,-11,10691,7,0.8,0.8,0,0,0,0
12055,0,-11,10118,6,0.8,0.8,0,0,0,0
12056,0,-11,10782,6,0.8,0.8,0,0,0.000828892,0
12057,0,-11,9445,5,0.8,0.8,0,0.00962775,0.0553415,0
12058,0,-11,10797,6,0.8,0.8,0,0,0,0
12059,0,-11,10303,7,0.8,0.8,0,0,0.0460546,0
12060,0,-11,10287,8,0.8,0.8,0,0,0,0
12061,0,-11,11415,6,0.8,0.8,0,0.0236108,0.0425247,0
12062,0,-11,11110,7,0.8,0.8,0,0,0.00186007,0
12063,0,-11,11229,6,0.8,0.8,0,0,0.037269,0
12064,0,-11,9994,6,0.8,0.8,0,0,0.0181779,0
12065,0,-11,10943,6,0.8,0.8,0,0,0.006299,0
12066,0,-11,9729,7,0.8,0.8,0,0,0.114031,0
12067,0,-11,11063,5,0.8,0.8,0,0,0.0196458,0
12068,0,-11,10566,6,0.8,0.8,0,0,0.000135555,0
12069,0,-11,8928,6,0.8,0.8,0,0,0.0150636,0
12070,0,-11,10825,6,0.8,0.8,0,0,0.00411832,0
12071,0,-11,11370,7,0.8,0.8,0,0.0270839,0.0401646,0
12072,0,-11,11057,7,0.8,0.8,0,0,0,0
12073,0,-11,8679,5,0.8,0.8,0,0,0,0
12074,0,-11,9556,6,0.8,0.8,0,0.0225992,0.0298577,0
12075,0,-11,9946,7,0.8,0.8,0,0,0.0219863,0
12076,0,-11,8722,4,0.8,0.8,0,0,0,0
12077,0,-11,11011,7,0.8,0.8,0,0,6.08648e-05,0
12078,0,-11,11283,9,0.8,0.8,0,0,0.0148781,0
12079,0,-11,11059,8,0.8,0.8,0,0,0.0220718,0
12080,0,-11,10675,8,0.8,0.8,0,0,0,0
12081,0,-11,9474,6,0.8,0.8,0,0,0.00413827,0
12082,0,-11,9806,6,0.8,0.8,0,0,0.00186007,0
12083,0,-11,10782,6,0.8,0.8,0,0,0.000828892,0
12084,0,-11,10186,9,0.8,0.8,0,0,0,0
12085,0,-11,11033,6,0.8,0.8,0,0,0.0457138,0
12086,0,-11,9909,5,0.8,0.8,0,0,0.0214159,0
12087,0,-11,10516,4,0.8,0.8,0,0,0,0
12088,0,-11,11297,5,0.8,0.8,0,0,0,0
12089,0,-11,8547,7,0.8,0.8,0,0,0,0
12090,0,-11,9339,8,0.8,0.8,0,0,0,0
12091,0,-11,10777,7,0.8,0.8,0,0,0,0
12092,0,-11,11233,6,0.8,0.8,0,0,0.043482,0
12093,0,-11,10936,7,0.8,0.8,0,0,0.00705222,0
12094,0,-11,10689,7,0.8,0.8,0,0,0,0
12095,0,-11,10883,8,0.8,0.8,0,0.0269743,0.0269743,0
12096,0,-11,10885,6,0.8,0.8,0,0,0.150558,0
12097,0,-11,9901,5,0.8,0.8,0,0,0.12661,0
12098,0,-11,11150,6,0.8,0.8,0,0,0.0401495,0
12099,0,-11,10221,7,0.8,0.8,0,0,0.00579961,0
12100,0,-11,9603,4,0.8,0.8,0,0,0.0389158,0
12101,0,-11,11413,10,0.8,0.8,0,0,0,0
12102,0,-11,10853,5,0.8,0.8,0,0,0.00951747,0
12103,0,-11,10772,6,0.8,0.8,0,0,0.00338004,0
12104,0,-11,11345,7,0.8,0.8,0,0,0,0
12105,0,-11,10524,7,0.8,0.8,0,0,0.00186007,0
12106,0,-11,10222,8,0.8,0.8,0,0,0.0895102,0
12107,0,-11,10754,6,0.8,0.8,0,0,0,0
12108,0,-11,10590,9,0.8,0.8,0,0,0.0309237,0
12109,0,-11,9929,6,0.8,0.8,0,0,0.0235593,0
12110,0,-11,8767,6,0.8,0.8,0,0,0,0
12111,0,-11,9564,6,0.8,0.8,0,0,0,0
12112,0,-11,10653,7,0.8,0.8,0,0,0.01703,0
12113,0,-11,10107,6,0.8,0.8,0,0,0,0
12114,0,-11,8672,6,0.8,0.8,0,0,0.0294916,0
12115,0,-11,11288,6,0.8,0.8,0,0.0506981,0.0550423,0
12116,0,-11,10314,6,0.8,0.8,0,0,0,0
12117,0,-11,9807,6,0.8,0.8,0,0,0.00579961,0
12118,0,-11,10771,6,0.8,0.8,0,0,0.02738,0
12119,0,-11,10474,6,0.8,0.8,0,0,0.0408091,0
12120,0,-11,10443,6,0.8,0.8,0,0,6.08648e-05,0
12121,0,-11,11323,4,0.8,0.8,0,0,0,0
12122,0,-11,11231,8,0.8,0.8,0,0,0.00436136,0
12123,0,-11,10669,7,0.8,0.8,0,0,0.0189139,0
12124,0,-11,10102,8,0.8,0.8,0,0,0.0889426,0
12125,0,-11,10725,6,0.8,0.8,0,0,0.0450152,0
12126,0,-11,10753,6,0.8,0.8,0,0,0.0483083,0
12127,0,-11,9984,4,0.8,0.8,0,0,0.0560301,0
12128,0,-11,10322,4,0.8,0.8,0,0,0,0
12129,0,-11,11183,7,0.8,0.8,0,0,0.0181779,0
12130,0,-11,9752,6,0.8,0.8,0,0,0.023658,0
12131,0,-11,9843,8,0.8,0.8,0,0,0.00593291,0
12132,0,-11,11260,7,0.8,0.8,0,0,0.0189139,0
12133,0,-11,8646,6,0.8,0.8,0,0.00716827,0.0110409,0
12134,0,-11,11089,8,0.8,0.8,0,0,0,0
12135,0,-11,10682,6,0.8,0.8,0,0,0.00413827,0
12136,0,-11,9834,4,0.8,0.8,0,0,0,0
12137,0,-11,9645,8,0.8,0.8,0,0,0.0328472,0
12138,0,-11,10575,6,0.8,0.8,0,0,0,0
12139,0,-11,9398,5,0.8,0.8,0,0.0408265,0.121465,0
12140,0,-11,9944,7,0.8,0.8,0,0,0,0
12141,0,-11,9398,5,0.8,0.8,0,0.0065608,0.0871997,0
12142,0,-11,11060,6,0.8,0.8,0,0,0.043482,0
12143,0,-11,9259,6,0.8,0.8,0,0,0.0311102,0
12144,0,-11,10975,5,0.8,0.8,0,0,0.0333848,0
12145,0,-11,10239,5,0.8,0.8,0,0,0,0
12146,0,-11,10090,7,0.8,0.8,0,0.0131584,0.0131584,0
12147,0,-11,10079,5,0.8,0.8,0,0,0.00413827,0
12148,0,-11,11259,9,0.8,0.8,0,0,0.0272042,0
12149,0,-11,11386,8,0.8,0.8,0,0,0,0
12150,0,-11,10379,7,0.8,0.8,0,0,0.00587071,0
12151,0,-11,11213,4,0.8,0.8,0,0,0.00239348,0
12152,0,-11,10432,5,0.8,0.8,0,0,0.0437138,0
12153,0,-11,10314,6,0.8,0.8,0,0.00439104,0.00439104,0
12154,0,-11,11308,8,0.8,0.8,0,0,0.0615268,0
12155,0,-11,10668,5,0.8,0.8,0,0,0,0
12156,0,-11,10003,5,0.8,0.8,0,0,0.000135555,0
12157,0,-11,9233,5,0.8,0.8,0,0,0.0138505,0
12158,0,-11,10204,7,0.8,0.8,0,0,0,0
12159,0,-11,8438,5,0.8,0.8,0,0,0.00725852,0
12160,0,-11,9234,5,0.8,0.8,0,0,0,0
12161,0,-11,10733,7,0.8,0.8,0,0,0.00390647,0
12162,0,-11,11167,7,0.8,0.8,0,0,0.00762226,0
12163,0,-11,10564,6,0.8,0.8,0,0,0.0180789,0
12164,0,-11,8665,6,0.8,0.8,0,0,0.00999807,0
12165,0,-11,9128,4,0.8,0.8,0,0,0.0524664,0
12166,0,-11,10282,5,0.8,0.8,0,0.00210821,0.0386753,0
12167,0,-11,10385,8,0.8,0.8,0,0,0.000717109,0
12168,0,-11,10637,7,0.8,0.8,0,0,0.104265,0
12169,0,-11,11268,8,0.8,0.8,0,0,0,0
12170,0,-11,10039,6,0.8,0.8,0,0,0.104265,0
12171,0,-11,10461,8,0.8,0.8,0,0.0483453,0.0483453,0
12172,0,-11,9972,5,0.8,0.8,0,0,0,0
12173,0,-11,10443,6,0.8,0.8,0,0,6.08648e-05,0
12174,0,-11,10145,8,0.8,0.8,0,0,0.104265,0
12175,0,-11,10806,5,0.8,0.8,0,0,0.0135007,0
12176,0,-11,11010,8,0.8,0.8,0,0,0.0417977,0
12177,0,-11,11051,6,0.8,0.8,0,0,0.00338004,0
12178,0,-11,11152,6,0.8,0.8,0,0,0.0245705,0
12179,0,-11,11041,8,0.8,0.8,0,0,0.006299,0
12180,0,-11,9891,4,0.8,0.8,0,0,0,0
12181,0,-11,9942,5,0.8,0.8,0,0,0.0745863,0
12182,0,-11,9205,7,0.8,0.8,0,0,0.00411832,0
12183,0,-11,8363,4,0.8,0.8,0,0,0.002183,0
12184,0,-11,10894,5,0.8,0.8,0,0,0.043482,0
12185,0,-11,9563,4,0.8,0.8,0,0,0,0
12186,0,-11,10063,5,0.8,0.8,0,0,0.0731477,0
12187,0,-11,10914,5,0.8,0.8,0,0.0293088,0.0386919,0
12188,0,-11,9721,7,0.8,0.8,0,0,0.00587071,0
12189,0,-11,10107,6,0.8,0.8,0,0,0,0
12190,0,-11,9616,5,0.8,0.8,0,0,0,0
12191,0,-11,10010,7,0.8,0.8,0,0,0.00411832,0
12192,0,-11,10717,7,0.8,0.8,0,0,0.00390647,0
12193,0,-11,11410,6,0.8,0.8,0,0.00330962,0.0765893,0
12194,0,-11,11012,9,0.8,0.8,0,0,0,0
12195,0,-11,11358,9,0.8,0.8,0,0.0029498,0.0178279,0
12196,0,-11,10266,10,0.8,0.8,0,0,0,0
12197,0,-11,10529,7,0.8,0.8,0,0,0.000462257,0
12198,0,-11,10239,5,0.8,0.8,0,0,0,0
12199,0,-11,9401,5,0.8,0.8,0,0,0.104265,0
12200,0,-11,8936,5,0.8,0.8,0,0,0,0
12201,0,-11,10277,6,0.8,0.8,0,0,0,0
12202,0,-11,10138,6,0.8,0.8,0,0,0,0
12203,0,-11,10195,6,0.8,0.8,0,0,0.0631821,0
12204,0,-11,8034,4,0.8,0.8,0,0.00677034,0.0296877,0
12205,0,-11,11177,6,0.8,0.8,0,0,0.0190091,0
12206,0,-11,8371,3,0.8,0.8,0,0,0,0
12207,0,-11,9941,6,0.8,0.8,0,0,0.0594989,0
12208,0,-11,10408,6,0.8,0.8,0,0,0,0
12209,0,-11,11411,6,0.8,0.8,0,0,0.0591172,0
12210,0,-11,8895,5,0.8,0.8,0,0,0.0359701,0
12211,0,-11,10749,7,0.8,0.8,0,0,0,0
12212,0,-11,10216,4,0.8,0.8,0,0,0.0443191,0
12213,0,-11,10288,6,0.8,0.8,0,0,0.0372633,0
12214,0,-11,9531,6,0.8,0.8,0,0,0,0
12215,0,-11,10352,6,0.8,0.8,0,0,0,0
12216,0,-11,9710,8,0.8,0.8,0,0,0,0
12217,0,-11,10763,8,0.8,0.8,0,0,0,0
12218,0,-11,8348,4,0.8,0.8,0,0,0.0135007,0
12219,0,-11,11112,10,0.8,0.8,0,0.0170586,0.0442628,0
12220,0,-11,11190,8,0.8,0.8,0,0,0,0
12221,0,-11,8836,5,0.8,0.8,0,0.000780382,0.0598976,0
12222,0,-11,10276,4,0.8,0.8,0,0,0.0315285,0
12223,0,-11,10541,7,0.8,0.8,0,0,0.104265,0
12224,0,-11,10505,6,0.8,0.8,0,0,0.00867905,0
12225,0,-11,10732,6,0.8,0.8,0,0,0.112589,0
12226,0,-11,11045,7,0.8,0.8,1,0.000199624,0.00281809,0
12227,0,-11,7759,2,0.8,0.8,0,0,0.00166513,0
12228,0,-11,8490,5,0.8,0.8,0,0,0.000721206,0
12229,0,-11,10606,6,0.8,0.8,0,0,0.000135555,0
12230,0,-11,11350,5,0.8,0.8,0,0,0.0608238,0
12231,0,-11,10575,6,0.8,0.8,0,0,0,0
12232,0,-11,10396,7,0.8,0.8,0,0,0,0
12233,0,-11,8720,6,0.8,0.8,0,0,0.121037,0
12234,0,-11,10209,7,0.8,0.8,0,0,0,0
12235,0,-11,10538,8,0.8,0.8,0,0,0.00593291,0
12236,0,-11,7917,4,0.8,0.8,0,0,0.00300059,0
12237,0,-11,9635,7,0.8,0.8,0,0,0.0272042,0
12238,0,-11,11012,9,0.8,0.8,0,0,0,0
12239,0,-11,10956,8,0.8,0.8,0,0,0.0292086,0
12240,0,-11,10039,6,0.8,0.8,0,0,0.104265,0
12241,0,-11,11355,7,0.8,0.8,0,0,0.0116138,0
12242,0,-11,11191,5,0.8,0.8,0,0,0,0
12243,0,-11,10918,8,0.8,0.8,0,0,0.0525794,0
12244,0,-11,11195,6,0.8,0.8,0,0,0.012002,0
12245,0,-11,11290,6,0.8,0.8,0,0,0.00705222,0
12246,0,-11,11129,6,0.8,0.8,0,0,0,0
12247,0,-11,11024,8,0.8,0.8,0,0,0,0
12248,0,-11,8438,5,0.8,0.8,0,0,0.00725852,0
12249,0,-11,9977,6,0.8,0.8,0,0,0.00407639,0
12250,0,-11,10737,9,0.8,0.8,0,0,0.00579961,0
12251,0,-11,9853,6,0.8,0.8,0,0.00311417,0.00311417,0
12252,0,-11,10055,5,0.8,0.8,0,0,0.0389158,0
12253,0,-11,8436,5,0.8,0.8,0,0,0.0162715,0
12254,0,-11,9946,7,0.8,0.8,0,0,0.0219863,0
12255,0,-11,10433,8,0.8,0.8,0,0,0.0161811,0
12256,0,-11,10866,7,0.8,0.8,0,0,0.0307965,0
12257,0,-11,9792,6,0.8,0.8,0,0.0196428,0.0196428,0
12258,0,-11,11117,8,0.8,0.8,0,0,0,0
12259,0,-11,11273,9,0.8,0.8,0,0,0.0149361,0
12260,0,-11,9159,6,0.8,0.8,0,0,0.0757935,0
12261,0,-11,11012,9,0.8,0.8,0,0,0,0
12262,0,-11,11339,6,0.8,0.8,0,0,0,0
12263,0,-11,11192,7,0.8,0.8,0,0,0,0
12264,0,-11,10850,4,0.8,0.8,0,0.0342662,0.0342662,0
12265,0,-11,9453,6,0.8,0.8,0,0.0427417,0.0427417,0
12266,0,-11,10884,7,0.8,0.8,0,0,0.0256553,0
12267,0,-11,10552,9,0.8,0.8,0,0,0,0
12268,0,-11,11378,6,0.8,0.8,0,0,0,0
12269,0,-11,11232,5,0.8,0.8,0,0,0,0
12270,0,-11,11212,4,0.8,0.8,0,0,0.0515996,0
12271,0,-11,10670,6,0.8,0.8,0,0,0.0248585,0
12272,0,-11,10115,5,0.8,0.8,0,0.0131438,0.0320577,0
12273,0,-11,10757,6,0.8,0.8,0,0,0,0
12274,0,-11,11360,7,0.8,0.8,0,0,0.0272042,0
12275,0,-11,8751,8,0.8,0.8,0,0,0,0
12276,0,-11,9406,5,0.8,0.8,0,0,0.00579961,0
12277,0,-11,10611,9,0.8,0.8,0,0,0.00161518,0
12278,0,-11,8087,4,0.8,0.8,0,0,0,0
12279,0,-11,9711,6,0.8,0.8,0,0.0142981,0.0509044,0
12280,0,-11,8835,5,0.8,0.8,0,0,0,0
12281,0,-11,8782,4,0.8,0.8,0,0,0.0183055,0
12282,0,-11,11135,8,0.8,0.8,0,0,0,0
12283,0,-11,11260,7,0.8,0.8,0,0,0.0189139,0
12284,0,-11,8731,4,0.8,0.8,0,0,0,0
12285,0,-11,11368,6,0.8,0.8,0,0,0.0181779,0
12286,0,-11,9879,6,0.8,0.8,0,0,0.00186007,0
12287,0,-11,10747,5,0.8,0.8,0,0,0.0189139,0
12288,0,-11,10500,6,0.8,0.8,0,0.000130702,0.0357876,0
12289,0,-11,11182,6,0.8,0.8,0,0,0.0130807,0
12290,0,-11,10582,5,0.8,0.8,0,0,0.002183,0
12291,0,-11,10114,7,0.8,0.8,0,0,0.00587071,0
12292,0,-11,9493,6,0.8,0.8,0,0,0,0
12293,0,-11,8076,5,0.8,0.8,0,0,0.015835,0
12294,0,-11,8809,5,0.8,0.8,0,0,0,0
12295,0,-11,9683,5,0.8,0.8,0,0,0.0190672,0
12296,0,-11,10561,6,0.8,0.8,0,0,0.00363711,0
12297,0,-11,9121,4,0.8,0.8,0,0,0.0230278,0
12298,0,-11,10493,6,0.8,0.8,0,0,0.0183055,0
12299,0,-11,10996,5,0.8,0.8,0,0,0.0640398,0
12300,0,-11,9131,5,0.8,0.8,0,0,0.119522,0
12301,0,-11,10862,8,0.8,0.8,0,0,0.0465454,0
12302,0,-11,10002,5,0.8,0.8,0,0,0,0
12303,0,-11,11295,7,0.8,0.8,0,0,0.0376904,0
12304,0,-11,11044,7,0.8,0.8,0,0,0,0
12305,0,-11,9079,5,0.8,0.8,0,0,0.0170272,0
12306,0,-11,10464,8,0.8,0.8,0,0,0,0
12307,0,-11,9411,8,0.8,0.8,0,0.0192954,0.0735222,0
12308,0,-11,11091,7,0.8,0.8,0,0,0.0263797,0
12309,0,-11,11192,7,0.8,0.8,0,0,0,0
12310,0,-11,9730,7,0.8,0.8,0,0,0,0
12311,0,-11,10148,6,0.8,0.8,0,0,0.0189139,0
12312,0,-11,9654,5,0.8,0.8,0,0,0,0
12313,0,-11,9817,7,0.8,0.8,0,0,0.0122024,0
12314,0,-11,10573,8,0.8,0.8,0,0.0535679,0.0761318,0
12315,0,-11,10796,5,0.8,0.8,0,0,0.0351365,0
12316,0,-11,11331,6,0.8,0.8,0,0,0.0085906,0
12317,0,-11,11120,6,0.8,0.8,0,0,0.043482,0
12318,0,-11,10199,4,0.8,0.8,0,0,0.0583222,0
12319,0,-11,9721,7,0.8,0.8,0,0.00615783,0.0120285,0
12320,0,-11,10601,6,0.8,0.8,0,0,0,0
12321,0,-11,10554,6,0.8,0.8,0,0,0.0274265,0
12322,0,-11,9540,5,0.8,0.8,0,0,0,0
12323,0,-11,9897,7,0.8,0.8,0,0,0.0515263,0
12324,0,-11,9255,5,0.8,0.8,0,0,0.0076211,0
12325,0,-11,8737,6,0.8,0.8,0,0,0,0
12326,0,-11,11039,6,0.8,0.8,0,0,0,0
12327,0,-11,10267,7,0.8,0.8,0,0,0.0643448,0
12328,0,-11,10160,7,0.8,0.8,0,0,0,0
12329,0,-11,10807,6,0.8,0.8,0,0,0.00186007,0
12330,0,-11,10716,6,0.8,0.8,1,0.00176258,0.00176258,0
12331,0,-11,11323,4,0.8,0.8,0,0,0,0
12332,0,-11,10418,7,0.8,0.8,0,0.0341564,0.039956,0
12333,0,-11,10925,6,0.8,0.8,0,0,0,0
12334,0,-11,9853,6,0.8,0.8,0,0,0,0
12335,0,-11,9807,6,0.8,0.8,0,0,0.00579961,0
12336,0,-11,10266,10,0.8,0.8,0,0,0,0
12337,0,-11,10435,7,0.8,0.8,0,0,0.0267061,0
12338,0,-11,8595,4,0.8,0.8,0,0,0.0266834,0
12339,0,-11,8892,5,0.8,0.8,0,0,0.0643448,0
12340,0,-11,9112,7,0.8,0.8,0,0,0.0738857,0
12341,0,-11,11258,6,0.8,0.8,0,0,0.0256538,0
12342,0,-11,11010,8,0.8,0.8,0,0,0.0417977,0
12343,0,-11,11257,5,0.8,0.8,0,0,0,0
12344,0,-11,10079,5,0.8,0.8,0,0,0.00413827,0
12345,0,-11,9210,6,0.8,0.8,0,0,0,0
12346,0,-11,9457,6,0.8,0.8,0,0.0169225,0.0342737,0
12347,0,-11,11337,6,0.8,0.8,0,0,0.0190091,0
12348,0,-11,11202,9,0.8,0.8,0,0,0.0187266,0
12349,0,-11,11014,6,0.8,0.8,0,0,0.0240706,0
12350,0,-11,9451,6,0.8,0.8,0,0,0.00413827,0
12351,0,-11,9791,7,0.8,0.8,0,0,0.000655532,0
12352,0,-11,10012,7,0.8,0.8,0,0,0.0220718,0
12353,0,-11,11261,8,0.8,0.8,0,0.0186498,0.0450871,0
12354,0,-11,10809,6,0.8,0.8,0,0.00923623,0.073581,0
12355,0,-11,11377,9,0.8,0.8,0,0,0.006299,0
12356,0,-11,10368,6,0.8,0.8,0,0,0.0135007,0
12357,0,-11,9111,9,0.8,0.8,0,0,0.000201299,0
12358,0,-11,9218,3,0.8,0.8,0,0,0.0515996,0
12359,0,-11,8886,4,0.8,0.8,0,0,0,0
12360,0,-11,9554,5,0.8,0.8,0,0,0.00220366,0
12361,0,-11,10734,7,0.8,0.8,0,0,0.0220718,0
12362,0,-11,11277,8,0.8,0.8,0,0,0.0294916,0
12363,0,-11,9391,5,0.8,0.8,0,0,0.0457138,0
12364,0,-11,8893,5,0.8,0.8,0,0,0.00867905,0
12365,0,-11,8371,3,0.8,0.8,0,0,0,0
12366,0,-11,7759,2,0.8,0.8,0,0,0.00166513,0
12367,0,-11,11296,6,0.8,0.8,0,0,0.0329354,0
12368,0,-11,9605,5,0.8,0.8,0,0,0.106348,0
12369,0,-11,8076,5,0.8,0.8,0,0,0.015835,0
12370,0,-11,9892,5,0.8,0.8,0,0,0.000135555,0
12371,0,-11,10863,6,0.8,0.8,0,0,0,0
12372,0,-11,10950,6,0.8,0.8,0,0,0,0
12373,0,-11,10887,6,0.8,0.8,0,0,0.0214159,0
12374,0,-11,9728,7,0.8,0.8,0,0,0.006299,0
12375,0,-11,11117,8,0.8,0.8,0,0,0,0
12376,0,-11,10965,9,0.8,0.8,0,0,0,0
12377,0,-11,9335,5,0.8,0.8,0,0,0,0
12378,0,-11,9878,8,0.8,0.8,0,0,0.00667683,0
12379,0,-11,11376,5,0.8,0.8,0,0,0.112589,0
12380,0,-11,11037,5,0.8,0.8,0,0,0,0
12381,0,-11,9768,5,0.8,0.8,0,0,0.0354508,0
12382,0,-11,9399,6,0.8,0.8,0,0,0,0
12383,0,-11,11023,7,0.8,0.8,0,0,0.0219863,0
12384,0,-11,11098,6,0.8,0.8,0,0,0.0622259,0
12385,0,-11,10182,5,0.8,0.8,0,0,0.010578,0
12386,0,-11,9188,6,0.8,0.8,0,0,0.0591172,0
12387,0,-11,9844,5,0.8,0.8,0,0,0.0520403,0
12388,0,-11,9976,6,0.8,0.8,0,0,0.0376904,0
12389,0,-11,8684,6,0.8,0.8,0,0,0.0149361,0
12390,0,-11,10917,9,0.8,0.8,0,0,0,0
12391,0,-11,11354,7,0.8,0.8,0,0,0,0
12392,0,-11,10873,6,0.8,0.8,0,0,0.00880223,0
12393,0,-11,10544,7,0.8,0.8,0,0,0.0235614,0
12394,0,-11,10235,5,0.8,0.8,0,0,0,0
12395,0,-11,8682,5,0.8,0.8,0,0,0,0
12396,0,-11,10039,6,0.8,0.8,0,0,0.104265,0
12397,0,-11,10263,9,0.8,0.8,0,0,0.0372936,0
12398,0,-11,11287,7,0.8,0.8,0,0,0.0213689,0
12399,0,-11,9542,3,0.8,0.8,0,0,0,0
12400,0,-11,9028,4,0.8,0.8,0,0.0147577,0.0306757,0
12401,0,-11,8325,7,0.8,0.8,0,0.111773,0.111773,0
12402,0,-11,11204,6,0.8,0.8,0,0,0.06612,0
12403,0,-11,9413,5,0.8,0.8,0,0,0.08326,0
12404,0,-11,10234,6,0.8,0.8,0,0,0.00507462,0
12405,0,-11,9474,6,0.8,0.8,0,0,0.00413827,0
12406,0,-11,10882,7,0.8,0.8,0,0,0.0235614,0
12407,0,-11,11208,10,0.8,0.8,0,0,0,0
12408,0,-11,10538,8,0.8,0.8,0,0,0.00593291,0
12409,0,-11,9012,4,0.8,0.8,0,0,0.000874584,0
12410,0,-11,10371,5,0.8,0.8,0,0,0.0291705,0
12411,0,-11,11339,6,0.8,0.8,0,0,0,0
12412,0,-11,10488,6,0.8,0.8,0,0,0.0214159,0
12413,0,-11,11239,6,0.8,0.8,0,0,0.0657648,0
12414,0,-11,10305,8,0.8,0.8,0,0,0,0
12415,0,-11,11021,8,0.8,0.8,0,0,0.0738857,0
12416,0,-11,10757,6,0.8,0.8,0,0,0,0
12417,0,-11,8201,4,0.8,0.8,0,0,0.12661,0
12418,0,-11,11151,6,0.8,0.8,0,0,0.0365671,0
12419,0,-11,11114,6,0.8,0.8,0,0,0.0214159,0
12420,0,-11,9016,5,0.8,0.8,0,0,0.0189139,0
12421,0,-11,11341,7,0.8,0.8,0,0.036325,0.036325,0
12422,0,-11,11146,5,0.8,0.8,0,0,0.000135555,0
12423,0,-11,11125,8,0.8,0.8,0,0,0.0525794,0
12424,0,-11,9605,5,0.8,0.8,0,0,0.106348,0
12425,0,-11,10871,5,0.8,0.8,0,0,0.0181779,0
12426,0,-11,11295,7,0.8,0.8,0,0,0.0376904,0
12427,0,-11,10231,6,0.8,0.8,0,0,0.0591172,0
12428,0,-11,9291,7,0.8,0.8,0,0.0196913,0.0196913,0
12429,0,-11,11192,7,0.8,0.8,0,0,0,0
12430,0,-11,9124,5,0.8,0.8,0,0,0.006299,0
12431,0,-11,11140,8,0.8,0.8,0,0,0.00413827,0
12432,0,-11,10641,7,0.8,0.8,0,0,0.01802,0
12433,0,-11,11214,6,0.8,0.8,0,0,0.0216097,0
12434,0,-11,9812,8,0.8,0.8,0,0,0.0175483,0
12435,0,-11,9988,7,0.8,0.8,0,0,0.0214159,0
12436,0,-11,11179,8,0.8,0.8,0,0,0.0264373,0
12437,0,-11,11047,9,0.8,0.8,0,0,0,0
12438,0,-11,11395,8,0.8,0.8,0,0,0.0339445,0
12439,0,-11,11224,7,0.8,0.8,0,0,6.08648e-05,0
12440,0,-11,9266,7,0.8,0.8,0,0,0,0
12441,0,-11,9693,5,0.8,0.8,0,0,0,0
12442,0,-11,9031,6,0.8,0.8,0,0,0,0
12443,0,-11,10608,8,0.8,0.8,0,0,0.0181779,0
12444,0,-11,9650,8,0.8,0.8,0,0,0,0
12445,0,-11,10193,7,0.8,0.8,0,0,0.0266834,0
12446,0,-11,8093,4,0.8,0.8,0,0,0.0181779,0
12447,0,-11,10382,4,0.8,0.8,0,0,0.00171776,0
12448,0,-11,10581,7,0.8,0.8,0,0,0.0591172,0
12449,0,-11,10218,6,0.8,0.8,0,0,0.000433435,0
12450,0,-11,9762,8,0.8,0.8,0,0,0.0738857,0
12451,0,-11,9885,4,0.8,0.8,0,0,0,0
12452,0,-11,9669,7,0.8,0.8,0,0,0.006299,0
12453,0,-11,9164,5,0.8,0.8,0,0,0,0
12454,0,-11,10680,6,0.8,0.8,0,0,0.06612,0
12455,0,-11,11198,7,0.8,0.8,0,0,0,0
12456,0,-11,11281,5,0.8,0.8,0,0.0106245,0.02023,0
12457,0,-11,10909,5,0.8,0.8,0,0,0.0472665,0
12458,0,-11,8421,3,0.8,0.8,0,0,0.0421012,0
12459,0,-11,10107,6,0.8,0.8,0,0,0,0
12460,0,-11,11149,8,0.8,0.8,0,0,0.0266834,0
12461,0,-11,9509,4,0.8,0.8,0,0,0,0
12462,0,-11,11418,6,0.8,0.8,0,0,0.00579961,0
12463,0,-11,10505,6,0.8,0.8,0,0,0.00867905,0
12464,0,-11,9451,6,0.8,0.8,0,0,0.00413827,0
